id_cliente,idade,genero,cidade,canal_aquisicao,churn,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,metodo_preferido,dias_entre_compras,prop_compras_eletrônicos,prop_compras_moda,prop_compras_casa,prop_compras_esportes,prop_compras_beleza,ticket_medio_relativo,probabilidade_final,segmento_detalhado
2735,58,F,POA,Google,1,1626,4,539.98,135.0,100.61,0,0,1,0,1,2,Cartão,310,0.0,0.5,0.25,0.25,0.0,0.7857279627853161,0.5960295,Médio
2736,28,M,BH,Google,0,1845,6,649.42,108.24,77.29,0,0,0,2,0,4,Boleto,102,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6299792199398712,0.56211054,Médio
2737,30,F,RJ,Orgânico,0,1703,6,1106.44,184.41,111.83,0,2,1,1,0,2,Boleto,203,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333,1.0733043971647418,0.58892244,Médio
2738,39,M,RJ,Google,1,1602,9,1402.48,155.83,99.03,0,2,3,0,0,4,Cartão,342,0.0,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.9069628773395246,0.35464922,Baixo
2739,53,M,POA,Google,0,1775,4,713.15,178.29,125.27,0,0,0,2,1,1,Cartão,164,0.5,0.25,0.0,0.25,0.0,1.037684729518474,0.5896723,Médio
2740,45,F,RJ,Google,0,1786,5,1144.5,228.9,214.57,0,1,1,1,0,2,Cartão,148,0.2,0.4,0.2,0.0,0.2,1.3322454124559917,0.60468614,Alto
2741,39,F,BH,Indicação,0,1730,4,427.57,106.89,73.59,0,1,0,0,1,2,Cartão,192,0.0,0.5,0.0,0.25,0.25,0.6221219403120181,0.32232258,Baixo
2742,40,F,RJ,Indicação,1,1789,10,2208.07,220.81,243.89,0,1,3,2,4,0,Cartão,152,0.2,0.0,0.3,0.4,0.1,1.28515993676019,0.16627607,Muito Baixo
2743,35,M,SP,Google,0,1702,12,1032.4,86.03,58.4,0,2,0,5,3,2,Cartão,242,0.4166666666666667,0.1666666666666666,0.0,0.25,0.1666666666666666,0.5007124195438574,0.23841766,Baixo
2744,41,M,BH,Google,0,1669,9,1443.85,160.43,64.03,0,1,1,2,1,4,Cartão,268,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.9337358301455428,0.32639,Baixo
2745,4,M,RJ,Orgânico,0,1671,11,1731.35,157.4,116.82,0,3,1,4,1,2,Pix,274,0.3636363636363636,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.9161006025363612,0.2158675,Baixo
2746,31,F,RJ,Orgânico,1,1759,8,857.43,107.18,70.69,0,2,0,1,0,5,Cartão,177,0.125,0.625,0.0,0.0,0.25,0.6238098003802236,0.58006567,Médio
2747,37,M,RJ,Google,1,1730,4,710.56,177.64,68.78,0,1,0,0,2,1,Boleto,181,0.0,0.25,0.0,0.5,0.25,1.033901594882841,0.5925734,Médio
2748,21,F,SP,Google,0,1678,8,959.97,120.0,50.95,0,1,1,2,1,3,Cartão,268,0.25,0.375,0.125,0.125,0.125,0.6984248558091699,0.49339053,Médio
2749,39,M,BH,Indicação,0,1658,3,732.93,244.31,82.97,0,0,1,1,1,0,Cartão,274,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.4219348043561524,0.35717937,Baixo
2750,32,F,POA,Orgânico,0,1778,8,1353.06,169.13,103.57,0,3,2,1,2,0,Pix,168,0.125,0.0,0.25,0.25,0.375,0.9843716321917074,0.5868202,Médio
2751,56,M,BSB,Orgânico,0,1791,4,476.56,119.14,32.08,0,1,0,3,0,0,Boleto,136,0.75,0.0,0.0,0.0,0.25,0.6934194776758709,0.6611643,Alto
2752,53,M,SP,Orgânico,0,1650,5,721.97,144.39,82.6,0,1,2,0,1,1,Cartão,285,0.0,0.2,0.4,0.2,0.2,0.8403797077523836,0.44929436,Médio
2753,29,F,RJ,Orgânico,1,1744,6,740.68,123.45,109.25,0,0,2,0,1,3,Cartão,185,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0,0.7185045704136835,0.5952527,Médio
2754,33,M,BSB,Google,0,1879,4,887.11,221.78,109.87,0,1,0,0,1,2,Boleto,63,0.0,0.5,0.0,0.25,0.25,1.2908055376779808,0.63575107,Alto
2755,34,M,RJ,Google,0,1640,5,775.78,155.16,93.12,0,0,0,0,1,4,Boleto,289,0.0,0.8,0.0,0.2,0.0,0.9030633385612566,0.54763883,Médio
2756,29,F,RJ,Indicação,0,1856,4,714.31,178.58,115.95,0,1,2,0,0,1,Cartão,86,0.0,0.25,0.5,0.0,0.25,1.0393725895866797,0.39881298,Baixo
2757,37,M,POA,Orgânico,0,1726,6,730.13,121.69,84.47,0,2,1,0,1,2,Boleto,214,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.7082610058618156,0.5966433,Médio
2758,25,F,RJ,Indicação,0,1620,9,1415.72,157.3,79.07,0,3,2,2,2,0,Cartão,300,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.9155185818231868,0.14552571,Muito Baixo
2759,21,F,RJ,Orgânico,0,1495,16,2332.35,145.77,88.76,0,2,4,3,4,3,Cartão,447,0.1875,0.1875,0.25,0.25,0.125,0.8484115935941892,0.21295947,Baixo
2760,42,M,SP,Orgânico,0,1590,5,881.15,176.23,159.02,0,0,0,1,1,3,Cartão,339,0.2,0.6,0.0,0.2,0.0,1.025695102827083,0.47186202,Médio
2761,42,M,SP,Orgânico,0,1493,13,2405.37,185.03,133.41,0,1,2,3,2,5,Cartão,435,0.2307692307692307,0.3846153846153846,0.1538461538461538,0.1538461538461538,0.0769230769230769,1.0769129255864225,0.19299254,Muito Baixo
2762,25,M,SP,Google,1,1730,13,1894.75,145.75,94.54,0,2,5,0,3,3,Cartão,214,0.0,0.2307692307692307,0.3846153846153846,0.2307692307692307,0.1538461538461538,0.8482951894515542,0.23935916,Baixo
2763,45,F,POA,Google,0,1877,8,1736.24,217.03,98.87,0,0,1,3,1,3,Cartão,67,0.375,0.375,0.125,0.125,0.0,1.2631595538022011,0.59231883,Médio
2764,27,M,RJ,Orgânico,0,1467,9,1128.6,125.4,97.02,0,0,1,1,1,6,Cartão,457,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.7298539743205825,0.29580787,Baixo
2765,38,F,RJ,Google,1,1562,2,345.97,172.98,149.33,0,0,0,0,1,1,Boleto,316,0.0,0.5,0.0,0.5,0.0,1.0067794296489183,0.8085655,Crítico
2766,44,M,BSB,Google,0,1575,9,1663.17,184.8,122.25,0,3,3,1,0,2,Cartão,363,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,1.0755742779461217,0.3707448,Baixo
2767,34,M,RJ,Orgânico,1,1718,6,907.34,151.22,100.4,0,0,0,1,4,1,Cartão,198,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666666,0.0,0.8801317224621888,0.5899818,Médio
2768,40,F,RJ,Orgânico,0,1719,2,135.19,67.6,25.8,0,0,1,0,0,1,Boleto,66,0.0,0.5,0.5,0.0,0.0,0.3934460021058323,0.8058674,Crítico
2769,28,M,SP,Google,0,1828,6,1171.06,195.18,121.15,0,0,1,1,1,3,Cartão,100,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.0,1.1359880279736148,0.51703864,Médio
2770,32,M,BSB,Orgânico,1,1710,5,887.09,177.42,34.71,0,0,1,0,2,2,Boleto,180,0.0,0.4,0.2,0.4,0.0,1.0326211493138575,0.6355663,Alto
2771,32,M,SP,Google,0,1727,8,1243.55,155.44,105.63,0,0,1,2,3,2,Cartão,215,0.25,0.25,0.125,0.375,0.0,0.9046929965581448,0.4991207,Médio
2772,26,M,SP,Google,0,1759,9,1853.4,205.93,141.98,0,4,1,0,2,2,Cartão,165,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,1.198555254639853,0.23444802,Baixo
2773,32,M,SP,Indicação,0,1622,12,1987.82,165.65,136.22,0,0,3,6,3,0,Cartão,311,0.5,0.0,0.25,0.25,0.0,0.9641173113732416,0.15215164,Muito Baixo
2774,16,F,SP,Orgânico,0,1360,12,1195.97,99.66,78.04,0,1,0,5,1,5,Pix,561,0.4166666666666667,0.4166666666666667,0.0,0.0833333333333333,0.0833333333333333,0.5800418427495155,0.1861393,Muito Baixo
2775,29,M,SP,Google,0,1539,8,1807.85,225.98,153.05,0,0,1,2,3,2,Cartão,400,0.25,0.25,0.125,0.375,0.0,1.3152504076313016,0.52499086,Médio
2776,31,F,RJ,Facebook,1,1819,2,309.79,154.9,183.47,0,1,0,0,1,0,Cartão,64,0.0,0.0,0.0,0.5,0.5,0.9015500847070036,0.8271038,Crítico
2777,31,M,SP,Google,0,1728,6,1063.3,177.22,121.94,0,0,0,4,0,2,Cartão,192,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.031457107887509,0.54888535,Médio
2778,32,M,RJ,Orgânico,0,1740,5,611.02,122.2,63.17,0,0,1,2,1,1,Cartão,196,0.4,0.2,0.2,0.2,0.0,0.7112293114990047,0.59446603,Médio
2779,34,F,SP,Indicação,0,1783,9,1738.09,193.12,90.17,0,2,2,2,1,2,Cartão,159,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.1239984012822242,0.16417931,Muito Baixo
2780,40,M,SP,Facebook,0,1769,7,1039.31,148.47,118.0,0,3,2,1,0,1,Cartão,173,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.4285714285714285,0.8641261528498955,0.51867735,Médio
2781,45,M,RJ,Google,0,1667,7,1475.31,210.76,106.03,0,1,0,3,0,3,Cartão,268,0.4285714285714285,0.4285714285714285,0.0,0.0,0.1428571428571428,1.226666855086172,0.60045576,Alto
2782,27,F,POA,Indicação,0,1559,8,1454.07,181.76,138.98,0,2,0,3,2,1,Cartão,370,0.375,0.125,0.0,0.25,0.25,1.0578808482656226,0.36328784,Baixo
2783,20,F,BSB,Indicação,0,1526,12,2241.26,186.77,137.1,0,2,2,5,1,2,Cartão,414,0.4166666666666667,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.1666666666666666,1.0870400859956555,0.17295751,Muito Baixo
2784,22,M,POA,Orgânico,0,1546,6,886.42,147.74,61.44,0,2,1,0,2,1,Cartão,362,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.8598774016437231,0.56997395,Médio
2785,29,F,RJ,Google,0,1771,7,946.95,135.28,71.18,0,0,2,1,3,1,Boleto,168,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0,0.7873576207822042,0.59670377,Médio
2786,30,F,RJ,Orgânico,1,1678,7,705.3,100.76,57.29,0,0,1,0,3,3,Cartão,212,0.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.586444070594433,0.5813171,Médio
2787,25,F,RJ,Facebook,1,1773,2,376.98,188.49,43.7,0,0,0,0,0,2,Pix,155,0.0,1.0,0.0,0.0,0.0,1.0970508422622536,0.81907123,Crítico
2788,19,F,RJ,Google,0,1757,3,465.48,155.16,110.6,0,1,0,1,0,1,Cartão,111,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.9030633385612566,0.60196644,Alto
2789,29,M,SP,Facebook,1,1879,2,117.34,58.67,41.71,0,0,1,0,0,1,Cartão,5,0.0,0.5,0.5,0.0,0.0,0.3414715524193666,0.82317114,Crítico
2790,37,M,RJ,Indicação,0,1838,6,926.72,154.45,136.49,0,2,1,2,0,1,Cartão,85,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.898930991497719,0.4438197,Médio
2791,42,F,SP,Orgânico,0,1689,7,1203.31,171.9,115.72,0,0,1,2,0,4,Cartão,243,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.0,0.0,1.0004936059466358,0.4675698,Médio
2792,28,M,RJ,Orgânico,0,1742,4,472.61,118.15,39.96,0,1,1,1,1,0,Cartão,139,0.25,0.0,0.25,0.25,0.25,0.6876574726154452,0.5991384,Médio
2793,30,F,RJ,Indicação,0,1801,7,1506.67,215.24,87.99,0,0,4,0,2,1,Cartão,134,0.0,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.0,1.2527413830363812,0.38667658,Baixo
2794,23,M,SP,Google,0,1735,13,1713.22,131.79,109.7,0,0,2,4,1,6,Cartão,203,0.3076923076923077,0.4615384615384615,0.1538461538461538,0.0769230769230769,0.0,0.7670450978924208,0.23566872,Baixo
2795,34,M,SP,Google,0,1702,8,1089.43,136.18,65.96,0,1,3,0,0,4,Cartão,232,0.0,0.5,0.375,0.0,0.125,0.7925958072007729,0.4805412,Médio
2796,24,F,SP,Indicação,0,1791,16,2475.15,154.7,116.76,0,0,4,2,4,6,Cartão,148,0.125,0.375,0.25,0.25,0.0,0.9003860432806547,0.105147615,Muito Baixo
2797,41,F,POA,Orgânico,1,1918,1,219.33,219.33,0.0,0,0,0,1,0,0,Pix,0,1.0,0.0,0.0,0.0,0.0,1.2765460302052103,0.8234266,Crítico
2798,13,M,SP,Orgânico,0,1824,9,1370.29,152.25,101.37,0,3,2,2,0,2,Cartão,115,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.8861265358078843,0.18273541,Muito Baixo
2799,30,M,SP,Google,0,1694,13,1507.88,115.99,60.97,0,3,2,4,1,3,Cartão,234,0.3076923076923077,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.6750858252108801,0.19114372,Muito Baixo
2800,38,M,BSB,Google,1,1759,6,795.97,132.66,109.66,0,0,1,0,3,2,Cartão,140,0.0,0.3333333333333333,0.1666666666666666,0.5,0.0,0.7721086780970373,0.6469998,Alto
2801,37,F,RJ,Facebook,1,1815,2,273.52,136.76,187.58,0,1,0,0,0,1,Cartão,82,0.0,0.5,0.0,0.0,0.5,0.7959715273371839,0.83201253,Crítico
2802,67,M,SP,Orgânico,1,1354,6,1081.92,180.32,105.58,0,1,0,0,0,5,Boleto,584,0.0,0.8333333333333334,0.0,0.0,0.1666666666666666,1.0494997499959124,0.4840184,Médio
2803,39,F,SP,Indicação,0,1727,11,2078.29,188.94,110.43,0,1,3,1,2,4,Cartão,193,0.0909090909090909,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.0909090909090909,1.099669935471538,0.11142871,Muito Baixo
2804,22,F,SP,Facebook,0,1453,11,1364.09,124.01,74.83,0,1,1,3,3,3,Cartão,485,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.7217638864074597,0.25837013,Baixo
2805,33,F,SP,Facebook,0,1464,5,512.2,102.44,93.9,0,1,0,2,0,2,Cartão,461,0.4,0.4,0.0,0.0,0.2,0.5962220185757613,0.5065625,Médio
2806,13,M,SP,Google,0,1793,15,2553.95,170.26,122.28,0,1,3,4,3,4,Cartão,139,0.2666666666666666,0.2666666666666666,0.2,0.2,0.0666666666666666,0.9909484662505772,0.18816712,Muito Baixo
2807,34,F,RJ,Facebook,1,1840,8,874.04,109.26,56.51,0,2,1,3,0,2,Cartão,80,0.375,0.25,0.125,0.0,0.25,0.6359158312142492,0.65154874,Alto
2808,25,M,BSB,Orgânico,0,1700,5,768.78,153.76,181.72,0,1,1,1,2,0,Cartão,236,0.2,0.0,0.2,0.4,0.2,0.8949150485768163,0.6123321,Alto
2809,45,F,RJ,Orgânico,1,1637,3,671.06,223.69,319.02,0,0,1,1,0,1,Boleto,248,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.30192213329961,0.61683935,Alto
2810,28,M,RJ,Indicação,0,1674,7,1646.62,235.23,197.54,0,2,1,1,2,1,Boleto,253,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,1.3690873235999252,0.3850456,Baixo
2811,33,M,SP,Google,0,1894,5,535.37,107.07,53.0,0,1,1,0,0,3,Cartão,43,0.0,0.6,0.2,0.0,0.2,0.6231695775957318,0.49300712,Médio
2812,27,F,SP,Indicação,0,1650,5,1305.59,261.12,105.16,0,0,0,2,2,1,Cartão,274,0.4,0.2,0.0,0.4,0.0,1.5197724862407536,0.24491875,Baixo
2813,55,F,BSB,Orgânico,1,1824,3,1476.64,492.21,319.47,0,0,1,0,0,2,Cartão,100,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,2.8647641523152623,0.66479266,Alto
2814,31,M,SP,Google,0,1803,8,1050.24,131.28,60.41,0,0,3,2,0,3,Cartão,129,0.25,0.375,0.375,0.0,0.0,0.7640767922552318,0.4936665,Médio
2815,56,M,BSB,Orgânico,1,1931,1,441.31,441.31,0.0,0,0,1,0,0,0,Boleto,0,0.0,0.0,1.0,0.0,0.0,2.56851560930954,0.81979454,Crítico
2816,44,F,RJ,Orgânico,0,1724,4,1153.19,288.3,90.14,0,1,2,1,0,0,Boleto,85,0.25,0.0,0.5,0.0,0.25,1.677965716081531,0.6156127,Alto
2817,40,F,BSB,Facebook,1,1907,2,216.79,108.4,98.44,0,1,0,0,0,1,Boleto,17,0.0,0.5,0.0,0.0,0.5,0.6309104530809502,0.85037047,Crítico
2818,39,M,SP,Indicação,0,1767,7,1013.25,144.75,67.67,0,1,1,1,2,2,Cartão,146,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.8424749823198111,0.248377,Baixo
2819,39,M,SP,Orgânico,0,1776,9,1516.43,168.49,99.73,0,3,1,1,1,3,Cartão,154,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.980646699627392,0.20585643,Baixo
2820,11,F,BH,Indicação,0,1725,10,2427.43,242.74,152.61,0,1,3,3,0,3,Cartão,211,0.3,0.3,0.3,0.0,0.1,1.4127970791593158,0.16509189,Muito Baixo
2821,31,M,BH,Google,1,1769,7,1337.19,191.03,104.51,0,0,2,2,0,3,Cartão,159,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,0.0,1.111834168376881,0.59163374,Médio
2822,45,F,SP,Google,0,1780,6,699.56,116.59,78.28,0,1,2,2,0,1,Cartão,133,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.678577949489926,0.48223183,Médio
2823,34,F,POA,Google,1,1730,6,917.99,153.0,70.22,0,0,1,2,1,2,Cartão,194,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.8904916911566916,0.5838222,Médio
2824,18,F,SP,Orgânico,0,1596,11,1189.68,108.15,109.74,0,3,1,3,0,4,Cartão,325,0.2727272727272727,0.3636363636363636,0.0909090909090909,0.0,0.2727272727272727,0.6294554012980144,0.15446857,Muito Baixo
2825,34,F,SP,Facebook,0,1746,4,280.16,70.04,72.44,0,2,1,1,0,0,Boleto,181,0.25,0.0,0.25,0.0,0.5,0.4076473075072855,0.61335063,Alto
2826,55,M,RJ,Indicação,0,1830,9,1942.02,215.78,154.7,0,2,2,2,0,3,Cartão,94,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,1.2558842948875224,0.24846925,Baixo
2827,49,F,BH,Orgânico,0,1701,5,720.89,144.18,116.65,0,1,0,1,0,3,Boleto,201,0.2,0.6,0.0,0.0,0.2,0.8391574642547176,0.5888544,Médio
2828,34,F,POA,Facebook,0,1770,6,672.06,112.01,90.88,0,3,0,0,0,3,Cartão,162,0.0,0.5,0.0,0.0,0.5,0.6519214008265427,0.6323865,Alto
2829,46,M,RJ,Orgânico,0,1723,8,1762.47,220.31,148.22,0,0,1,4,0,3,Cartão,204,0.5,0.375,0.125,0.0,0.0,1.2822498331943184,0.60332,Alto
2830,30,M,SP,Facebook,1,1837,8,1464.23,183.03,118.61,0,1,0,0,2,5,Cartão,80,0.0,0.625,0.0,0.25,0.125,1.0652725113229364,0.55159026,Médio
2831,14,F,RJ,Facebook,0,1698,9,1412.84,156.98,104.18,0,0,4,2,2,1,Cartão,231,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.913656115541029,0.318928,Baixo
2832,23,F,SP,Facebook,0,1728,8,778.2,97.28,46.09,0,2,2,1,2,1,Cartão,204,0.125,0.125,0.25,0.25,0.25,0.566189749775967,0.52342045,Médio
2833,53,F,RJ,Orgânico,0,1744,1,304.87,304.87,0.0,0,0,0,1,0,0,Pix,0,1.0,0.0,0.0,0.0,0.0,1.7744065482545135,0.79603595,Alto
2834,31,F,RJ,Orgânico,0,1785,8,1446.04,180.76,205.82,0,4,1,1,1,1,Cartão,145,0.125,0.125,0.125,0.125,0.5,1.0520606411338795,0.58933705,Médio
2835,32,F,SP,Google,0,1797,3,446.53,148.84,61.86,0,1,0,0,2,0,Cartão,116,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8662796294886403,0.4959824,Médio
2836,31,F,RJ,Orgânico,0,1517,12,2792.59,232.72,170.27,0,0,4,1,2,5,Cartão,405,0.0833333333333333,0.4166666666666667,0.3333333333333333,0.1666666666666666,0.0,1.35447860369925,0.26637,Baixo
2837,57,M,RJ,Orgânico,1,1600,4,733.67,183.42,140.47,0,1,2,0,0,1,Boleto,328,0.0,0.25,0.5,0.0,0.25,1.067542392104316,0.5993142,Médio
2838,54,M,BH,Google,1,1855,4,783.13,195.78,178.69,0,2,0,1,0,1,Cartão,73,0.25,0.25,0.0,0.0,0.5,1.1394801522526607,0.6056536,Alto
2839,61,F,RJ,Google,0,1727,8,1667.1,208.39,125.5,0,1,2,0,1,4,Cartão,200,0.0,0.5,0.25,0.125,0.125,1.2128729641839409,0.5636347,Médio
2840,33,M,SP,Facebook,1,1348,13,2254.62,173.43,120.42,0,0,3,4,3,3,Cartão,584,0.3076923076923077,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0,1.0093985228582028,0.37839818,Baixo
2841,38,M,SP,Indicação,0,1541,8,1198.91,149.86,88.75,0,4,1,0,2,1,Cartão,390,0.0,0.125,0.125,0.25,0.5,0.8722162407630184,0.28069073,Baixo
2842,16,F,SP,Indicação,0,1583,11,1942.6,176.6,132.23,0,1,1,3,0,6,Cartão,342,0.2727272727272727,0.5454545454545454,0.0909090909090909,0.0,0.0909090909090909,1.0278485794658283,0.14463927,Muito Baixo
2843,52,M,SP,Google,1,1762,4,578.26,144.56,47.79,0,0,2,0,1,1,Cartão,107,0.0,0.25,0.5,0.25,0.0,0.8413691429647799,0.49520013,Médio
2844,20,M,RJ,Facebook,1,1548,3,727.94,242.65,53.39,0,1,0,0,1,1,Cartão,360,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.412273260517459,0.6329843,Alto
2845,37,F,POA,Google,0,1451,9,1227.93,136.44,105.72,0,1,4,1,0,3,Cartão,481,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.1111111111111111,0.7941090610550261,0.32247335,Baixo
2846,21,F,RJ,Google,0,1749,11,1559.81,141.8,101.15,0,3,2,3,1,2,Cartão,182,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.8253053712811691,0.25399858,Baixo
2847,27,F,RJ,Indicação,0,1634,10,1995.76,199.58,144.01,0,2,4,2,0,2,Cartão,290,0.2,0.2,0.4,0.0,0.2,1.1615969393532843,0.2310681,Baixo
2848,24,M,RJ,Facebook,0,1613,11,1920.9,174.63,107.25,0,0,3,2,2,4,Cartão,314,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.0,1.0163827714162943,0.2802539,Baixo
2849,27,F,SP,Indicação,0,1696,10,1934.83,193.48,154.1,0,2,1,2,1,4,Cartão,203,0.2,0.4,0.1,0.1,0.2,1.1260936758496516,0.1241089,Muito Baixo
2850,28,M,POA,Orgânico,0,1741,7,1230.51,175.79,131.55,0,1,1,1,0,4,Cartão,187,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.0,0.1428571428571428,1.0231342116891164,0.55258834,Médio
2851,28,F,POA,Google,0,1814,6,943.02,157.17,60.28,0,0,1,2,1,2,Cartão,84,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.9147619548960602,0.5862472,Médio
2852,45,F,RJ,Google,0,1627,5,1076.37,215.27,127.66,0,1,2,1,0,1,Cartão,284,0.2,0.2,0.4,0.0,0.2,1.2529159892503334,0.6030509,Alto
2853,21,F,SP,Google,0,1621,12,2434.41,202.87,144.3,0,1,1,4,1,5,Cartão,303,0.3333333333333333,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.1807454208167192,0.18857697,Muito Baixo
2854,37,F,BH,Facebook,1,1793,5,700.16,140.03,131.1,0,0,1,2,1,1,Cartão,115,0.4,0.2,0.2,0.2,0.0,0.8150036046579838,0.64581543,Alto
2855,49,M,SP,Orgânico,0,1581,6,809.45,134.91,57.56,0,1,0,1,2,2,Cartão,343,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.7852041441434592,0.47393063,Médio
2856,28,M,BH,Indicação,0,1669,8,1675.37,209.42,157.74,0,1,1,2,2,2,Boleto,251,0.25,0.25,0.125,0.25,0.125,1.2188677775296362,0.37439173,Baixo
2857,26,F,BSB,Facebook,0,1737,3,258.32,86.11,2.74,0,1,0,1,0,1,Cartão,143,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5011780361143968,0.6723872,Alto
2858,32,M,SP,Facebook,1,1611,8,1653.08,206.64,90.25,0,3,1,1,2,1,Cartão,318,0.125,0.125,0.125,0.25,0.375,1.2026876017033905,0.5528337,Médio
2859,49,F,POA,Facebook,1,1878,2,590.78,295.39,135.62,0,0,0,0,1,1,Cartão,41,0.0,0.5,0.0,0.5,0.0,1.719230984645589,0.76131606,Alto
2860,37,F,POA,Facebook,0,1655,9,1704.16,189.35,117.69,0,0,2,3,1,3,Cartão,275,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,1.1020562203955526,0.3649948,Baixo
2861,28,M,POA,Indicação,0,1709,5,1155.28,231.06,135.7,0,1,1,1,2,0,Cartão,202,0.2,0.0,0.2,0.4,0.2,1.3448170598605569,0.3671515,Baixo
2862,40,M,RJ,Google,0,1770,7,925.32,132.19,50.31,0,3,3,0,0,1,Cartão,134,0.0,0.1428571428571428,0.4285714285714285,0.0,0.4285714285714285,0.7693731807451181,0.6134296,Alto
2863,21,F,SP,Orgânico,0,1734,11,1839.38,167.22,120.76,0,0,3,1,4,3,Cartão,187,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.3636363636363636,0.0,0.9732550365700782,0.2262769,Baixo
2864,43,F,RJ,Indicação,0,1395,7,1655.43,236.49,227.77,0,0,4,0,1,2,Cartão,533,0.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.0,1.3764207845859215,0.3777139,Baixo
2865,39,F,RJ,Google,0,1728,11,1964.29,178.57,146.58,0,1,1,3,1,5,Cartão,198,0.2727272727272727,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.0909090909090909,1.039314387515362,0.2963157,Baixo
2866,31,M,SP,Indicação,0,1569,6,813.94,135.66,95.36,0,2,1,2,0,1,Boleto,322,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.7895692994922665,0.2809865,Baixo
2867,24,F,RJ,Orgânico,0,1615,8,1505.64,188.2,112.31,0,2,1,2,1,2,Cartão,299,0.25,0.25,0.125,0.125,0.25,1.095362982194048,0.57420415,Médio
2868,24,F,RJ,Google,0,1580,8,654.5,81.81,55.83,0,1,3,1,1,2,Cartão,340,0.125,0.25,0.375,0.125,0.125,0.4761511454479015,0.574383,Médio
