id_cliente,data_compra,valor,categoria,metodo_pagamento
3010,2021-07-01 15:48:46.012601256,127.5,Casa,Cartão
3010,2021-04-23 15:48:46.012601256,165.84,Eletrônicos,Cartão
3010,2021-04-21 15:48:46.012601256,318.94,Moda,Cartão
3010,2021-07-17 15:48:46.012601256,490.9,Moda,Cartão
3011,2021-06-17 19:19:10.315031504,109.98,Moda,Cartão
3011,2021-05-01 19:19:10.315031504,141.61,Esportes,Pix
3011,2021-04-04 19:19:10.315031504,86.74,Moda,Boleto
3011,2021-08-29 19:19:10.315031504,234.4,Moda,Cartão
3011,2021-05-20 19:19:10.315031504,151.95,Eletrônicos,Pix
3012,2021-09-26 22:49:34.617461744,258.84,Eletrônicos,Cartão
3012,2021-09-09 22:49:34.617461744,341.68,Moda,Boleto
3012,2021-03-19 22:49:34.617461744,490.23,Casa,Cartão
3012,2021-05-15 22:49:34.617461744,228.32,Casa,Pix
3012,2021-05-05 22:49:34.617461744,112.91,Moda,Cartão
3012,2021-04-09 22:49:34.617461744,131.23,Moda,Cartão
3012,2021-04-05 22:49:34.617461744,191.4,Esportes,Cartão
3012,2021-12-14 22:49:34.617461744,209.94,Casa,Cartão
3012,2021-05-01 22:49:34.617461744,128.7,Beleza,Pix
3012,2022-02-04 22:49:34.617461744,217.99,Beleza,Pix
3013,2021-04-02 02:19:58.919891984,38.92,Beleza,Boleto
3013,2021-06-02 02:19:58.919891984,326.94,Esportes,Pix
3013,2021-11-27 02:19:58.919891984,50.91,Moda,Pix
3013,2021-03-17 02:19:58.919891984,127.75,Moda,Cartão
3013,2021-07-11 02:19:58.919891984,66.17,Moda,Cartão
3013,2021-05-15 02:19:58.919891984,76.57,Moda,Cartão
3013,2021-09-09 02:19:58.919891984,24.29,Moda,Cartão
3013,2021-05-21 02:19:58.919891984,311.97,Eletrônicos,Cartão
3013,2021-08-04 02:19:58.919891984,256.74,Esportes,Boleto
3013,2021-07-02 02:19:58.919891984,50.55,Eletrônicos,Boleto
3013,2021-05-03 02:19:58.919891984,244.92,Casa,Cartão
3013,2021-03-23 02:19:58.919891984,29.78,Beleza,Cartão
3014,2021-07-13 05:50:23.222322232,115.3,Eletrônicos,Boleto
3014,2021-03-20 05:50:23.222322232,284.76,Moda,Boleto
3014,2021-03-17 05:50:23.222322232,188.99,Casa,Pix
3014,2021-07-13 05:50:23.222322232,77.59,Eletrônicos,Boleto
3014,2021-07-16 05:50:23.222322232,9.47,Casa,Cartão
3014,2021-04-08 05:50:23.222322232,61.61,Casa,Cartão
3014,2021-07-21 05:50:23.222322232,332.43,Moda,Boleto
3014,2021-09-22 05:50:23.222322232,235.91,Casa,Boleto
3015,2021-12-22 09:20:47.524752472,155.89,Moda,Cartão
3015,2021-05-17 09:20:47.524752472,102.48,Moda,Pix
3015,2021-04-23 09:20:47.524752472,46.39,Casa,Boleto
3015,2021-04-06 09:20:47.524752472,145.28,Casa,Pix
3016,2021-07-06 12:51:11.827182712,126.39,Beleza,Cartão
3016,2021-06-20 12:51:11.827182712,200.52,Beleza,Cartão
3016,2021-04-18 12:51:11.827182712,141.81,Eletrônicos,Cartão
3016,2021-03-18 12:51:11.827182712,225.72,Beleza,Boleto
3017,2021-03-30 16:21:36.129612960,56.99,Beleza,Boleto
3017,2021-12-22 16:21:36.129612960,65.73,Esportes,Cartão
3017,2021-04-01 16:21:36.129612960,190.86,Moda,Pix
3017,2021-06-05 16:21:36.129612960,121.65,Casa,Cartão
3017,2021-07-09 16:21:36.129612960,87.99,Casa,Cartão
3017,2021-06-14 16:21:36.129612960,205.3,Moda,Cartão
3017,2021-04-12 16:21:36.129612960,71.24,Casa,Cartão
3017,2021-04-21 16:21:36.129612960,56.93,Casa,Cartão
3017,2021-05-27 16:21:36.129612960,21.85,Moda,Boleto
3017,2021-10-14 16:21:36.129612960,52.27,Eletrônicos,Cartão
3017,2021-07-04 16:21:36.129612960,57.95,Beleza,Pix
3017,2021-04-10 16:21:36.129612960,33.77,Eletrônicos,Cartão
3017,2021-05-18 16:21:36.129612960,135.77,Eletrônicos,Cartão
3017,2021-05-15 16:21:36.129612960,302.54,Eletrônicos,Boleto
3018,2021-09-25 19:52:00.432043200,138.05,Eletrônicos,Cartão
3018,2021-04-17 19:52:00.432043200,184.9,Beleza,Cartão
3018,2021-04-22 19:52:00.432043200,74.58,Moda,Pix
3018,2021-09-24 19:52:00.432043200,42.0,Moda,Cartão
3018,2021-06-30 19:52:00.432043200,189.63,Moda,Cartão
3018,2021-08-11 19:52:00.432043200,128.74,Moda,Boleto
3018,2021-06-09 19:52:00.432043200,102.85,Eletrônicos,Cartão
3018,2021-05-15 19:52:00.432043200,102.34,Eletrônicos,Cartão
3018,2021-05-10 19:52:00.432043200,136.04,Beleza,Boleto
3018,2021-08-21 19:52:00.432043200,78.69,Casa,Pix
3018,2021-05-06 19:52:00.432043200,575.19,Esportes,Cartão
3018,2021-04-22 19:52:00.432043200,343.59,Beleza,Cartão
3018,2021-03-24 19:52:00.432043200,131.38,Casa,Boleto
3018,2021-04-17 19:52:00.432043200,150.67,Casa,Cartão
3018,2021-07-17 19:52:00.432043200,106.38,Esportes,Pix
3019,2021-04-07 23:22:24.734473448,147.97,Eletrônicos,Cartão
3019,2021-08-27 23:22:24.734473448,209.37,Casa,Pix
3020,2021-06-13 02:52:49.036903688,287.16,Eletrônicos,Cartão
3020,2021-03-29 02:52:49.036903688,196.38,Casa,Boleto
3020,2021-05-10 02:52:49.036903688,197.68,Moda,Cartão
3020,2021-04-15 02:52:49.036903688,329.93,Casa,Boleto
3020,2021-03-23 02:52:49.036903688,110.81,Casa,Cartão
3020,2021-08-13 02:52:49.036903688,196.12,Esportes,Cartão
3020,2021-04-02 02:52:49.036903688,95.9,Casa,Pix
3021,2021-05-10 06:23:13.339333928,388.06,Moda,Cartão
3021,2021-08-02 06:23:13.339333928,177.37,Moda,Boleto
3021,2021-03-21 06:23:13.339333928,426.2,Esportes,Cartão
3021,2021-04-17 06:23:13.339333928,384.65,Esportes,Cartão
3021,2021-07-01 06:23:13.339333928,537.67,Casa,Cartão
3021,2021-04-23 06:23:13.339333928,116.35,Moda,Cartão
3021,2022-01-14 06:23:13.339333928,111.37,Beleza,Cartão
3021,2021-12-31 06:23:13.339333928,146.97,Moda,Cartão
3022,2021-03-31 09:53:37.641764176,75.67,Moda,Cartão
3022,2021-08-29 09:53:37.641764176,307.21,Moda,Cartão
3023,2021-03-30 13:24:01.944194416,228.41,Eletrônicos,Boleto
3023,2021-04-04 13:24:01.944194416,108.49,Eletrônicos,Cartão
3023,2021-04-22 13:24:01.944194416,478.65,Eletrônicos,Cartão
3023,2021-07-13 13:24:01.944194416,128.73,Moda,Cartão
3023,2021-04-09 13:24:01.944194416,155.34,Beleza,Cartão
3023,2021-05-24 13:24:01.944194416,106.62,Moda,Boleto
3023,2021-04-03 13:24:01.944194416,176.83,Esportes,Cartão
3023,2021-04-20 13:24:01.944194416,127.49,Esportes,Cartão
3024,2021-07-19 16:54:26.246624656,552.13,Casa,Cartão
3024,2021-07-03 16:54:26.246624656,149.32,Casa,Cartão
3024,2021-07-19 16:54:26.246624656,291.93,Moda,Boleto
3024,2021-11-09 16:54:26.246624656,350.1,Moda,Boleto
3025,2021-06-12 20:24:50.549054904,93.53,Casa,Cartão
3025,2021-05-08 20:24:50.549054904,99.9,Moda,Boleto
3025,2021-04-03 20:24:50.549054904,97.97,Casa,Boleto
3025,2021-04-16 20:24:50.549054904,222.33,Moda,Pix
3025,2021-06-08 20:24:50.549054904,116.32,Eletrônicos,Boleto
3025,2021-04-04 20:24:50.549054904,276.19,Moda,Cartão
3026,2021-04-08 23:55:14.851485144,201.36,Eletrônicos,Cartão
3026,2021-10-10 23:55:14.851485144,253.92,Beleza,Cartão
3026,2021-03-24 23:55:14.851485144,297.48,Esportes,Boleto
3026,2021-09-06 23:55:14.851485144,78.38,Moda,Boleto
3026,2021-04-28 23:55:14.851485144,359.31,Moda,Cartão
3026,2021-05-14 23:55:14.851485144,39.94,Casa,Pix
3026,2021-11-21 23:55:14.851485144,274.75,Moda,Cartão
3026,2021-10-10 23:55:14.851485144,256.52,Casa,Cartão
3026,2021-03-19 23:55:14.851485144,33.48,Moda,Cartão
3026,2021-11-21 23:55:14.851485144,258.58,Casa,Boleto
3026,2022-03-11 23:55:14.851485144,236.62,Beleza,Boleto
3026,2021-03-29 23:55:14.851485144,402.23,Eletrônicos,Pix
3027,2021-06-23 03:25:39.153915392,161.58,Casa,Cartão
3027,2021-07-10 03:25:39.153915392,138.89,Eletrônicos,Cartão
3027,2021-05-20 03:25:39.153915392,167.62,Eletrônicos,Cartão
3027,2021-06-06 03:25:39.153915392,239.53,Beleza,Cartão
3027,2021-04-18 03:25:39.153915392,50.03,Beleza,Cartão
3027,2021-04-11 03:25:39.153915392,137.44,Beleza,Boleto
3027,2021-05-05 03:25:39.153915392,46.43,Eletrônicos,Cartão
3027,2021-03-20 03:25:39.153915392,124.94,Moda,Cartão
3028,2021-04-30 06:56:03.456345632,229.16,Casa,Pix
3028,2021-05-11 06:56:03.456345632,162.07,Casa,Cartão
3028,2021-07-16 06:56:03.456345632,117.7,Eletrônicos,Cartão
3028,2021-04-05 06:56:03.456345632,99.32,Moda,Cartão
3028,2021-04-21 06:56:03.456345632,220.28,Moda,Pix
3029,2021-03-31 10:26:27.758775872,107.4,Moda,Pix
3029,2021-04-08 10:26:27.758775872,87.04,Moda,Cartão
3029,2021-07-01 10:26:27.758775872,41.03,Moda,Pix
3029,2021-04-22 10:26:27.758775872,65.35,Eletrônicos,Boleto
3029,2021-05-06 10:26:27.758775872,532.76,Casa,Boleto
3029,2021-06-08 10:26:27.758775872,102.72,Eletrônicos,Boleto
3029,2021-03-22 10:26:27.758775872,297.73,Casa,Cartão
3030,2021-10-08 13:56:52.061206120,87.55,Casa,Boleto
3030,2021-04-20 13:56:52.061206120,238.01,Moda,Boleto
3030,2021-04-09 13:56:52.061206120,15.73,Beleza,Cartão
3030,2021-04-17 13:56:52.061206120,171.03,Esportes,Cartão
3030,2021-07-19 13:56:52.061206120,166.43,Casa,Boleto
3031,2022-02-03 17:27:16.363636360,135.02,Casa,Cartão
3031,2021-04-17 17:27:16.363636360,156.57,Moda,Cartão
3031,2021-10-14 17:27:16.363636360,55.38,Casa,Boleto
3031,2021-08-31 17:27:16.363636360,128.24,Casa,Boleto
3031,2021-07-14 17:27:16.363636360,58.63,Moda,Cartão
3031,2021-06-16 17:27:16.363636360,113.63,Beleza,Pix
3031,2021-04-06 17:27:16.363636360,150.2,Moda,Cartão
3031,2021-07-26 17:27:16.363636360,224.48,Moda,Cartão
3031,2021-04-09 17:27:16.363636360,89.63,Moda,Cartão
3031,2021-05-06 17:27:16.363636360,159.65,Moda,Boleto
3031,2021-06-26 17:27:16.363636360,86.11,Beleza,Cartão
3032,2021-12-17 20:57:40.666066608,272.98,Moda,Cartão
3032,2022-02-27 20:57:40.666066608,47.39,Moda,Boleto
3032,2021-06-23 20:57:40.666066608,156.45,Esportes,Cartão
3032,2021-05-23 20:57:40.666066608,315.02,Moda,Boleto
3032,2022-05-14 20:57:40.666066608,2.85,Moda,Cartão
3032,2021-05-09 20:57:40.666066608,383.17,Casa,Boleto
3032,2021-12-29 20:57:40.666066608,92.84,Eletrônicos,Cartão
3032,2021-04-27 20:57:40.666066608,122.7,Casa,Pix
3033,2021-04-18 00:28:04.968496848,142.55,Eletrônicos,Pix
3033,2021-07-29 00:28:04.968496848,132.09,Beleza,Cartão
3034,2021-04-12 03:58:29.270927088,485.52,Casa,Cartão
3034,2021-11-16 03:58:29.270927088,92.57,Beleza,Cartão
3034,2021-04-01 03:58:29.270927088,399.62,Moda,Cartão
3034,2021-03-28 03:58:29.270927088,288.87,Eletrônicos,Cartão
3034,2021-05-15 03:58:29.270927088,197.88,Eletrônicos,Pix
3034,2021-04-11 03:58:29.270927088,217.35,Esportes,Cartão
3034,2021-04-13 03:58:29.270927088,171.46,Moda,Pix
3034,2021-08-26 03:58:29.270927088,353.06,Eletrônicos,Cartão
3034,2021-04-21 03:58:29.270927088,235.25,Beleza,Cartão
3034,2021-04-07 03:58:29.270927088,212.5,Moda,Cartão
3034,2021-03-20 03:58:29.270927088,223.48,Moda,Cartão
3034,2021-04-02 03:58:29.270927088,183.89,Casa,Pix
3034,2021-07-23 03:58:29.270927088,30.14,Esportes,Pix
3035,2021-03-19 07:28:53.573357336,73.15,Eletrônicos,Cartão
3035,2021-04-10 07:28:53.573357336,80.05,Beleza,Boleto
3035,2021-06-23 07:28:53.573357336,97.17,Moda,Pix
3035,2021-07-05 07:28:53.573357336,148.79,Esportes,Cartão
3035,2021-03-19 07:28:53.573357336,85.06,Casa,Pix
3035,2021-03-21 07:28:53.573357336,687.74,Casa,Boleto
3035,2022-02-25 07:28:53.573357336,110.41,Moda,Boleto
3035,2021-08-23 07:28:53.573357336,262.3,Beleza,Cartão
3035,2021-04-09 07:28:53.573357336,271.47,Beleza,Pix
3035,2021-06-27 07:28:53.573357336,53.3,Moda,Cartão
3035,2021-04-23 07:28:53.573357336,175.89,Casa,Cartão
3035,2021-12-26 07:28:53.573357336,97.06,Eletrônicos,Pix
3035,2021-03-22 07:28:53.573357336,228.94,Moda,Cartão
3036,2021-03-23 10:59:17.875787576,336.0,Eletrônicos,Pix
3036,2021-06-03 10:59:17.875787576,264.52,Casa,Cartão
3036,2021-05-04 10:59:17.875787576,152.38,Esportes,Cartão
3036,2021-07-30 10:59:17.875787576,372.78,Beleza,Cartão
3036,2021-05-08 10:59:17.875787576,128.87,Moda,Cartão
3036,2021-06-10 10:59:17.875787576,119.96,Beleza,Boleto
3036,2021-07-03 10:59:17.875787576,71.02,Casa,Cartão
3036,2021-06-21 10:59:17.875787576,495.78,Esportes,Cartão
3036,2021-09-06 10:59:17.875787576,67.07,Beleza,Cartão
3036,2021-05-01 10:59:17.875787576,384.67,Casa,Cartão
3037,2021-04-17 14:29:42.178217816,75.64,Moda,Pix
3038,2021-12-06 18:00:06.480648064,123.69,Moda,Cartão
3039,2022-02-10 21:30:30.783078304,115.54,Moda,Cartão
3039,2021-07-12 21:30:30.783078304,125.61,Moda,Cartão
3039,2021-05-31 21:30:30.783078304,59.56,Casa,Cartão
3039,2021-07-13 21:30:30.783078304,96.36,Moda,Cartão
3039,2021-05-03 21:30:30.783078304,38.43,Beleza,Cartão
3039,2021-07-03 21:30:30.783078304,102.17,Beleza,Cartão
3039,2021-05-31 21:30:30.783078304,169.64,Esportes,Pix
3039,2021-07-10 21:30:30.783078304,26.75,Esportes,Pix
3039,2021-03-25 21:30:30.783078304,32.69,Eletrônicos,Cartão
3039,2021-05-09 21:30:30.783078304,170.21,Esportes,Cartão
3039,2021-03-27 21:30:30.783078304,104.4,Esportes,Boleto
3039,2022-01-20 21:30:30.783078304,185.75,Eletrônicos,Boleto
3039,2021-04-23 21:30:30.783078304,390.31,Moda,Cartão
3039,2021-04-22 21:30:30.783078304,293.12,Eletrônicos,Cartão
3039,2021-09-24 21:30:30.783078304,60.63,Beleza,Pix
3040,2021-05-11 01:00:55.085508552,383.36,Beleza,Pix
3040,2021-05-02 01:00:55.085508552,257.65,Moda,Cartão
3040,2021-03-23 01:00:55.085508552,366.87,Esportes,Cartão
3040,2021-10-03 01:00:55.085508552,112.9,Eletrônicos,Boleto
3040,2021-06-20 01:00:55.085508552,164.83,Moda,Cartão
3040,2021-03-20 01:00:55.085508552,172.94,Eletrônicos,Cartão
3041,2021-05-15 04:31:19.387938792,492.8,Casa,Cartão
3041,2021-07-17 04:31:19.387938792,136.14,Casa,Cartão
3041,2021-04-02 04:31:19.387938792,56.7,Beleza,Cartão
3041,2021-06-18 04:31:19.387938792,69.38,Casa,Pix
3041,2021-04-16 04:31:19.387938792,382.08,Moda,Boleto
3041,2021-06-19 04:31:19.387938792,196.24,Moda,Pix
3041,2021-05-13 04:31:19.387938792,438.65,Beleza,Cartão
3041,2021-06-19 04:31:19.387938792,144.57,Eletrônicos,Cartão
3042,2021-04-19 08:01:43.690369032,127.17,Moda,Cartão
3042,2021-10-16 08:01:43.690369032,78.27,Eletrônicos,Pix
3042,2021-10-29 08:01:43.690369032,163.38,Casa,Cartão
3042,2021-07-30 08:01:43.690369032,80.21,Moda,Boleto
3042,2021-04-16 08:01:43.690369032,106.47,Eletrônicos,Cartão
3042,2021-03-25 08:01:43.690369032,53.49,Eletrônicos,Cartão
3042,2021-07-25 08:01:43.690369032,2.71,Moda,Cartão
3042,2021-05-20 08:01:43.690369032,76.98,Esportes,Pix
3042,2021-09-05 08:01:43.690369032,139.57,Casa,Cartão
3043,2021-05-01 11:32:07.992799280,51.71,Eletrônicos,Boleto
3043,2021-06-09 11:32:07.992799280,117.97,Eletrônicos,Cartão
3043,2021-07-08 11:32:07.992799280,329.7,Eletrônicos,Cartão
3043,2021-08-22 11:32:07.992799280,232.94,Eletrônicos,Cartão
3043,2021-07-27 11:32:07.992799280,84.22,Eletrônicos,Cartão
3043,2021-04-30 11:32:07.992799280,118.3,Esportes,Cartão
3044,2021-06-01 15:02:32.295229520,117.43,Esportes,Boleto
3044,2021-03-21 15:02:32.295229520,95.9,Eletrônicos,Cartão
3044,2021-04-27 15:02:32.295229520,269.94,Beleza,Pix
3044,2021-12-05 15:02:32.295229520,46.92,Moda,Cartão
3044,2021-04-22 15:02:32.295229520,70.08,Moda,Pix
3044,2021-06-18 15:02:32.295229520,59.86,Beleza,Pix
3044,2021-10-02 15:02:32.295229520,57.54,Beleza,Pix
3044,2021-06-07 15:02:32.295229520,83.42,Casa,Cartão
3044,2021-04-06 15:02:32.295229520,11.72,Moda,Boleto
3044,2021-05-11 15:02:32.295229520,74.03,Eletrônicos,Boleto
3044,2021-04-10 15:02:32.295229520,34.92,Moda,Boleto
3044,2021-03-28 15:02:32.295229520,10.75,Esportes,Cartão
3045,2021-05-12 18:32:56.597659760,37.52,Casa,Cartão
3045,2021-04-23 18:32:56.597659760,59.76,Casa,Cartão
3045,2021-08-26 18:32:56.597659760,152.97,Esportes,Cartão
3045,2021-06-21 18:32:56.597659760,413.58,Eletrônicos,Cartão
3045,2021-06-21 18:32:56.597659760,229.66,Casa,Pix
3045,2021-05-12 18:32:56.597659760,151.15,Eletrônicos,Cartão
3045,2021-03-25 18:32:56.597659760,165.82,Moda,Pix
3045,2021-03-28 18:32:56.597659760,230.15,Eletrônicos,Boleto
3045,2021-06-11 18:32:56.597659760,127.53,Casa,Cartão
3045,2021-06-26 18:32:56.597659760,143.08,Moda,Cartão
3045,2021-03-21 18:32:56.597659760,20.34,Moda,Cartão
3046,2021-08-15 22:03:20.900090008,215.55,Casa,Pix
3046,2021-06-18 22:03:20.900090008,170.66,Moda,Cartão
3046,2021-10-05 22:03:20.900090008,126.45,Eletrônicos,Pix
3046,2021-04-14 22:03:20.900090008,154.63,Eletrônicos,Cartão
3046,2021-06-22 22:03:20.900090008,53.24,Eletrônicos,Cartão
3046,2021-04-25 22:03:20.900090008,223.93,Moda,Boleto
3046,2022-06-27 22:03:20.900090008,45.53,Casa,Cartão
3046,2021-03-28 22:03:20.900090008,108.61,Beleza,Boleto
3046,2021-09-01 22:03:20.900090008,345.98,Eletrônicos,Boleto
3046,2021-06-03 22:03:20.900090008,218.0,Moda,Boleto
3047,2021-05-28 01:33:45.202520248,114.29,Casa,Cartão
3047,2021-04-30 01:33:45.202520248,267.68,Eletrônicos,Pix
3047,2021-04-19 01:33:45.202520248,185.57,Beleza,Cartão
3047,2021-09-20 01:33:45.202520248,84.82,Moda,Cartão
3047,2021-09-30 01:33:45.202520248,621.09,Moda,Pix
3047,2021-05-12 01:33:45.202520248,159.89,Esportes,Boleto
3047,2022-01-11 01:33:45.202520248,349.39,Moda,Cartão
3047,2021-07-17 01:33:45.202520248,331.72,Eletrônicos,Pix
3047,2021-04-08 01:33:45.202520248,278.83,Moda,Cartão
3047,2021-04-12 01:33:45.202520248,136.61,Casa,Boleto
3047,2021-04-21 01:33:45.202520248,112.7,Esportes,Cartão
3048,2021-06-02 05:04:09.504950496,104.77,Beleza,Cartão
3048,2021-06-17 05:04:09.504950496,368.92,Casa,Cartão
3048,2021-07-05 05:04:09.504950496,224.01,Moda,Cartão
3048,2021-04-22 05:04:09.504950496,66.93,Moda,Cartão
3049,2021-03-30 08:34:33.807380736,150.72,Moda,Cartão
3049,2021-07-18 08:34:33.807380736,153.31,Casa,Cartão
3049,2021-05-09 08:34:33.807380736,80.2,Moda,Cartão
3049,2021-03-29 08:34:33.807380736,76.3,Casa,Cartão
3049,2021-03-28 08:34:33.807380736,137.42,Esportes,Cartão
3049,2021-04-21 08:34:33.807380736,173.17,Moda,Boleto
3049,2021-07-08 08:34:33.807380736,117.18,Esportes,Cartão
3049,2021-04-22 08:34:33.807380736,266.5,Casa,Cartão
3050,2022-02-07 12:04:58.109810976,104.8,Eletrônicos,Cartão
3050,2021-07-02 12:04:58.109810976,198.82,Casa,Cartão
3050,2021-03-31 12:04:58.109810976,104.12,Esportes,Pix
3050,2021-06-13 12:04:58.109810976,193.4,Moda,Boleto
3050,2021-04-28 12:04:58.109810976,574.12,Casa,Cartão
3050,2022-01-28 12:04:58.109810976,82.05,Moda,Boleto
3050,2021-07-02 12:04:58.109810976,133.68,Casa,Pix
3050,2021-05-16 12:04:58.109810976,78.73,Moda,Cartão
3051,2022-03-04 15:35:22.412241224,82.28,Eletrônicos,Pix
3051,2022-02-20 15:35:22.412241224,419.8,Esportes,Cartão
3051,2021-12-29 15:35:22.412241224,28.9,Moda,Pix
3051,2021-05-16 15:35:22.412241224,127.48,Casa,Cartão
3051,2021-10-22 15:35:22.412241224,48.26,Moda,Boleto
3051,2021-09-10 15:35:22.412241224,96.77,Beleza,Boleto
3051,2021-05-02 15:35:22.412241224,291.35,Eletrônicos,Cartão
3051,2022-03-19 15:35:22.412241224,248.59,Casa,Cartão
3052,2021-03-23 19:05:46.714671464,93.33,Esportes,Boleto
3052,2021-03-26 19:05:46.714671464,307.96,Casa,Cartão
3052,2021-06-02 19:05:46.714671464,56.93,Eletrônicos,Cartão
3052,2021-06-30 19:05:46.714671464,143.22,Moda,Cartão
3052,2021-05-15 19:05:46.714671464,221.22,Beleza,Cartão
3052,2021-03-24 19:05:46.714671464,140.87,Casa,Pix
3052,2021-04-06 19:05:46.714671464,243.39,Eletrônicos,Boleto
3053,2021-04-09 22:36:11.017101704,205.0,Moda,Cartão
3053,2021-03-24 22:36:11.017101704,212.3,Beleza,Cartão
3053,2021-07-10 22:36:11.017101704,417.33,Casa,Cartão
3053,2021-04-29 22:36:11.017101704,45.09,Casa,Pix
3053,2021-05-08 22:36:11.017101704,268.59,Casa,Cartão
3053,2021-07-23 22:36:11.017101704,179.02,Beleza,Cartão
3054,2021-07-15 02:06:35.319531952,129.1,Eletrônicos,Cartão
3054,2021-05-24 02:06:35.319531952,292.47,Eletrônicos,Cartão
3054,2021-03-23 02:06:35.319531952,237.89,Beleza,Pix
3054,2021-05-03 02:06:35.319531952,38.91,Beleza,Boleto
3054,2021-05-07 02:06:35.319531952,343.1,Moda,Cartão
3055,2021-06-11 05:36:59.621962192,571.35,Casa,Cartão
3055,2021-07-12 05:36:59.621962192,353.78,Casa,Pix
3055,2021-03-27 05:36:59.621962192,589.15,Esportes,Cartão
3055,2021-04-25 05:36:59.621962192,186.45,Esportes,Pix
3055,2021-04-26 05:36:59.621962192,33.73,Esportes,Cartão
3055,2021-03-22 05:36:59.621962192,181.49,Moda,Cartão
3056,2021-04-24 09:07:23.924392440,188.97,Casa,Cartão
3056,2021-08-08 09:07:23.924392440,72.32,Moda,Boleto
3056,2021-04-02 09:07:23.924392440,84.31,Moda,Cartão
3056,2021-05-30 09:07:23.924392440,37.21,Beleza,Cartão
3056,2021-12-09 09:07:23.924392440,64.39,Casa,Cartão
3056,2021-08-02 09:07:23.924392440,255.56,Beleza,Cartão
3056,2021-06-15 09:07:23.924392440,115.47,Eletrônicos,Boleto
3056,2021-04-23 09:07:23.924392440,257.17,Eletrônicos,Cartão
3056,2021-09-21 09:07:23.924392440,245.97,Beleza,Cartão
3057,2021-04-18 12:37:48.226822680,59.3,Casa,Boleto
3057,2021-04-10 12:37:48.226822680,189.25,Moda,Cartão
3057,2021-11-02 12:37:48.226822680,59.91,Eletrônicos,Boleto
3057,2021-06-15 12:37:48.226822680,66.52,Moda,Cartão
3057,2021-05-10 12:37:48.226822680,53.61,Eletrônicos,Boleto
3057,2021-04-18 12:37:48.226822680,113.74,Casa,Cartão
3057,2021-05-27 12:37:48.226822680,65.65,Esportes,Pix
3058,2021-10-05 16:08:12.529252920,119.47,Eletrônicos,Cartão
3058,2021-03-30 16:08:12.529252920,134.82,Moda,Cartão
3058,2022-01-14 16:08:12.529252920,226.84,Moda,Cartão
3058,2021-04-22 16:08:12.529252920,120.89,Moda,Cartão
3058,2021-10-09 16:08:12.529252920,133.06,Esportes,Cartão
3059,2021-09-19 19:38:36.831683168,110.9,Moda,Pix
3059,2021-06-16 19:38:36.831683168,202.71,Beleza,Pix
3059,2021-04-05 19:38:36.831683168,19.57,Casa,Cartão
3059,2021-04-16 19:38:36.831683168,158.63,Moda,Cartão
3059,2021-06-23 19:38:36.831683168,118.75,Beleza,Pix
3059,2021-04-06 19:38:36.831683168,395.46,Eletrônicos,Cartão
3060,2021-03-25 23:09:01.134113408,362.51,Moda,Cartão
3060,2021-04-04 23:09:01.134113408,237.61,Moda,Cartão
3060,2021-07-13 23:09:01.134113408,178.18,Eletrônicos,Cartão
3060,2021-04-19 23:09:01.134113408,74.29,Eletrônicos,Pix
3060,2021-06-19 23:09:01.134113408,82.61,Casa,Cartão
3060,2021-03-23 23:09:01.134113408,139.69,Esportes,Cartão
3060,2021-10-04 23:09:01.134113408,116.59,Esportes,Boleto
3060,2021-06-28 23:09:01.134113408,48.9,Moda,Cartão
3060,2021-10-12 23:09:01.134113408,81.67,Moda,Cartão
3060,2021-07-30 23:09:01.134113408,44.88,Moda,Cartão
3061,2021-05-07 02:39:25.436543648,170.61,Beleza,Cartão
3061,2021-04-24 02:39:25.436543648,146.28,Esportes,Cartão
3061,2021-05-23 02:39:25.436543648,176.87,Eletrônicos,Cartão
3061,2021-03-27 02:39:25.436543648,164.21,Moda,Cartão
3061,2022-02-27 02:39:25.436543648,142.09,Casa,Pix
3061,2021-05-08 02:39:25.436543648,49.31,Moda,Pix
3062,2021-04-14 06:09:49.738973896,247.93,Eletrônicos,Cartão
3062,2021-05-09 06:09:49.738973896,215.05,Beleza,Boleto
3063,2021-05-14 09:40:14.041404136,157.29,Casa,Cartão
3063,2021-03-29 09:40:14.041404136,25.56,Casa,Boleto
3063,2021-04-26 09:40:14.041404136,167.53,Esportes,Cartão
3063,2021-05-18 09:40:14.041404136,55.53,Casa,Cartão
3063,2021-05-09 09:40:14.041404136,151.22,Casa,Cartão
3064,2021-03-24 13:10:38.343834384,81.46,Eletrônicos,Pix
3064,2021-07-09 13:10:38.343834384,362.67,Moda,Cartão
3064,2021-05-17 13:10:38.343834384,22.7,Moda,Boleto
3064,2021-03-29 13:10:38.343834384,439.17,Esportes,Boleto
3064,2021-04-06 13:10:38.343834384,235.04,Casa,Pix
3064,2021-06-19 13:10:38.343834384,125.29,Esportes,Cartão
3064,2021-04-02 13:10:38.343834384,58.11,Moda,Cartão
3064,2021-05-08 13:10:38.343834384,66.76,Moda,Cartão
3065,2021-07-07 16:41:02.646264624,65.17,Casa,Cartão
3065,2021-07-06 16:41:02.646264624,176.99,Eletrônicos,Boleto
3065,2021-04-16 16:41:02.646264624,156.16,Eletrônicos,Cartão
3065,2021-04-06 16:41:02.646264624,162.91,Moda,Cartão
3065,2021-06-10 16:41:02.646264624,150.84,Moda,Cartão
